tab_id	word	niu	yunbu	she	hu	deng	tone	chong	fanqie	flag	expl	ipa	jp	bwipa	bwjp
12565	磽	溪	蕭	效	開	四	上	O	苦皎	3	山田亦作䂪苦皎切二	hiu35	hiu2	hiu33	hiu2
12566	䂪	溪	蕭	效	開	四	上	O	苦皎	1	上同（山田亦作䂪苦皎切二）	hiu35	hiu2	hiu33	hiu2
12567	湫	精	蕭	效	開	四	上	O	子了	4	湫隘子了切又子攸切五	tʃiu35	ziu2	tʃiu33	ziu2
12568	劋	精	蕭	效	開	四	上	O	子了	2	截也說文絕也	tʃiu35	ziu2	tʃiu33	ziu2
12569	㭂	精	蕭	效	開	四	上	O	子了	1	木忽高也	tʃiu35	ziu2	tʃiu33	ziu2
12570	㡑	精	蕭	效	開	四	上	O	子了	2	凶首飾	tʃiu35	ziu2	tʃiu33	ziu2
12571	𧂈	精	蕭	效	開	四	上	O	子了	1	似薺菜	tʃiu35	ziu2	tʃiu33	ziu2
12572	小	心	宵	效	開	三	上	X	私兆	1	微也私兆切三	ɬiu35	sliu2	ɬiu33	sliu2
12573	𩵖	心	宵	效	開	三	上	X	私兆	1	魚名	ɬiu35	sliu2	ɬiu33	sliu2
12574	䒕	心	宵	效	開	三	上	X	私兆	1	䒕草遠志也	ɬiu35	sliu2	ɬiu33	sliu2
12575	肈	澄	宵	效	開	三	上	X	治小	1	始也正也敏也長也治小切十一	tʃiu22	ziu6	tʃiu22	ziu6
12576	肁	澄	宵	效	開	三	上	X	治小	1	開也又姓戰國策趙有大夫肁賈	tʃiu22	ziu6	tʃiu22	ziu6
12577	兆	澄	宵	效	開	三	上	X	治小	1	十億曰兆說文分也又姓	tʃiu22	ziu6	tʃiu22	ziu6
12578	趙	澄	宵	效	開	三	上	X	治小	1	少也久也字林云趍也亦州名春秋屬晉秦屬邯鄲郡後魏以廣阿城置殷州至齊改爲趙州又姓本自伯益孫造父善御幸於周穆王賜以趙城因封爲氏簡襄始大列爲諸侯今出天水南陽金城下邳潁川五望	tʃiu22	ziu6	tʃiu22	ziu6
12579	旐	澄	宵	效	開	三	上	X	治小	1	旗旐爾雅曰長尋曰旐郭璞云帛全幅長八尺𥼶名曰龜蛇爲旐旐兆也龜知氣兆之吉凶建之於後察事宜之形兆也	tʃiu22	ziu6	tʃiu22	ziu6
12580	狣	澄	宵	效	開	三	上	X	治小	1	犬有力也	tʃiu22	ziu6	tʃiu22	ziu6
12581	䍮	澄	宵	效	開	三	上	X	治小	1	羊子	tʃiu22	ziu6	tʃiu22	ziu6
12582	鮡	澄	宵	效	開	三	上	X	治小	2	魚名似鮎而大	tʃiu22	ziu6	tʃiu22	ziu6
12583	駣	澄	宵	效	開	三	上	X	治小	3	馬四歲	tʃiu22	ziu6	tʃiu22	ziu6
12584	垗	澄	宵	效	開	三	上	X	治小	1	葬地	tʃiu22	ziu6	tʃiu22	ziu6
12585	𠧞	澄	宵	效	開	三	上	X	治小	1	灼龜坼出文字指歸	tʃiu22	ziu6	tʃiu22	ziu6
12586	沼	章	宵	效	開	三	上	X	之少	1	池沼之少切三	tʃiu35	ziu2	tʃiu33	ziu2
12587	菬	章	宵	效	開	三	上	X	之少	2	菬子草	tʃiu35	ziu2	tʃiu33	ziu2
12588	䈃	章	宵	效	開	三	上	X	之少	1	竹緣	tʃiu35	ziu2	tʃiu33	ziu2
12589	夭	影	宵	效	開	三	上	B	於兆	3	屈也於兆切四	jiu35	jiu2	jiu33	jiu2
12590	殀	影	宵	效	開	三	上	B	於兆	1	歿也	jiu35	jiu2	jiu33	jiu2
12591	芺	影	宵	效	開	三	上	B	於兆	2	爾雅曰鉤芺郭璞云大如拇指中空莖頭有臺似薊初生可食	jiu35	jiu2	jiu33	jiu2
12592	仸	影	宵	效	開	三	上	B	於兆	1	仸僑不伸又尪弱皃	jiu35	jiu2	jiu33	jiu2
12593	巐	徹	宵	效	開	三	上	X	丑小	1	意氣息皃丑小切一	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12594	少	書	宵	效	開	三	上	X	書沼	2	不多也書沼切又式照切三	ʃiu35	siu2	ʃiu33	siu2
12595	䒚	書	宵	效	開	三	上	X	書沼	1	草名	ʃiu35	siu2	ʃiu33	siu2
12596	𨙹	書	宵	效	開	三	上	X	書沼	2	說文地名	ʃiu35	siu2	ʃiu33	siu2
12597	擾	日	宵	效	開	三	上	X	而沼	1	亂也順也說文作𢹎煩也而沼切七	jiu24	jiu5		njiu5
12598	𢹎	日	宵	效	開	三	上	X	而沼	1	上同（亂也順也說文作𢹎煩也而沼切七）	jiu24	jiu5		njiu5
12599	繞	日	宵	效	開	三	上	X	而沼	2	纏繞又姓左傳秦大夫繞朝	jiu24	jiu5		njiu5
12600	遶	日	宵	效	開	三	上	X	而沼	1	圍遶	jiu24	jiu5		njiu5
12601	嬈	日	宵	效	開	三	上	X	而沼	3	亂也	jiu24	jiu5		njiu5
12602	𤛾	日	宵	效	開	三	上	X	而沼	1	牛馴說文作㹛牛柔謹也	jiu24	jiu5		njiu5
12603	𧳨	日	宵	效	開	三	上	X	而沼	1	爾雅注云即蒙貴也狀如蜼而小紫黑色可畜之健捕鼠亦作猱又諾高切	jiu24	jiu5		njiu5
12604	摽	並	宵	效	開	三	上	A	符少	3	落也又拊心也字統云合此𦭼符少切八		biu6	piu22	biu6
12605	𢹰	並	宵	效	開	三	上	A	符少	1	上同見說文今從票餘同（落也又拊心也字統云合此𦭼符少切八）		biu6	piu22	biu6
12606	鰾	並	宵	效	開	三	上	A	符少	1	魚鰾可作膠		biu6	piu22	biu6
12607	慓	並	宵	效	開	三	上	A	符少	3	急性		biu6	piu22	biu6
12608	顠	並	宵	效	開	三	上	A	符少	2	髮白又孚小切		biu6	piu22	biu6
12609	𩮳	並	宵	效	開	三	上	A	符少	1	上同（髮白又孚小切）		biu6	piu22	biu6
12610	膘	並	宵	效	開	三	上	A	符少	3	脅前又孚小切		biu6	piu22	biu6
12611	𦭼	並	宵	效	開	三	上	A	符少	1	𦭼草又零落也		biu6	piu22	biu6
12612	𪍑	昌	宵	效	開	三	上	X	尺沼	1	糗也尺沼切五	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12613	麨	昌	宵	效	開	三	上	X	尺沼	1	上同（糗也尺沼切五）	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12614	弨	昌	宵	效	開	三	上	X	尺沼	2	弓反曲又昌招切	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12615	楢	昌	宵	效	開	三	上	X	尺沼	2	赤木名又音猶音酉	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12616	眧	昌	宵	效	開	三	上	X	尺沼	1	弄人眧目也	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12617	縹	滂	宵	效	開	三	上	A	敷沼	1	青黃色也敷沼切八	pʰiu35	piu2	pʰiu33	piu2
12618	醥	滂	宵	效	開	三	上	A	敷沼	1	清酒	pʰiu35	piu2	pʰiu33	piu2
12619	犥	滂	宵	效	開	三	上	A	敷沼	2	牛黃白色	pʰiu35	piu2	pʰiu33	piu2
12620	顠	滂	宵	效	開	三	上	A	敷沼	2	髮白	pʰiu35	piu2	pʰiu33	piu2
12621	皫	滂	宵	效	開	三	上	A	敷沼	1	鳥變色也	pʰiu35	piu2	pʰiu33	piu2
12622	篻	滂	宵	效	開	三	上	A	敷沼	2	實中竹名	pʰiu35	piu2	pʰiu33	piu2
12623	瞟	滂	宵	效	開	三	上	A	敷沼	2	埤蒼云一目病	pʰiu35	piu2	pʰiu33	piu2
12624	膘	滂	宵	效	開	三	上	A	敷沼	3	脅前又音𦭼	pʰiu35	piu2	pʰiu33	piu2
12625	眇	明	宵	效	開	三	上	A	亡沼	1	說文曰一目小也亡沼切十	miu24	miu5	miu24	miu5
12626	渺	明	宵	效	開	三	上	A	亡沼	1	渺㵿水皃	miu24	miu5	miu24	miu5
12627	訬	明	宵	效	開	三	上	A	亡沼	2	耰也一曰訬獪	miu24	miu5	miu24	miu5
12628	𦳥	明	宵	效	開	三	上	A	亡沼	1	草細	miu24	miu5	miu24	miu5
12629	淼	明	宵	效	開	三	上	A	亡沼	1	大水	miu24	miu5	miu24	miu5
12630	杪	明	宵	效	開	三	上	A	亡沼	1	梢也木末也	miu24	miu5	miu24	miu5
12631	秒	明	宵	效	開	三	上	A	亡沼	1	禾芒	miu24	miu5	miu24	miu5
12632	藐	明	宵	效	開	三	上	A	亡沼	2	字書藐遠又亡角切	miu24	miu5	miu24	miu5
12633	吵	明	宵	效	開	三	上	A	亡沼	2	雉聲	miu24	miu5	miu24	miu5
12634	篎	明	宵	效	開	三	上	A	亡沼	2	笙管	miu24	miu5	miu24	miu5
12635	紹	禪	宵	效	開	三	上	X	市沼	1	繼也又姓出何氏姓苑市沼切五	ʃiu22	siu6	ʃiu22	siu6
12636	綤	禪	宵	效	開	三	上	X	市沼	1	古文（繼也又姓出何氏姓苑市沼切五）	ʃiu22	siu6	ʃiu22	siu6
12637	佋	禪	宵	效	開	三	上	X	市沼	2	佋介	ʃiu22	siu6	ʃiu22	siu6
12638	袑	禪	宵	效	開	三	上	X	市沼	1	袴上	ʃiu22	siu6	ʃiu22	siu6
12639	䙼	禪	宵	效	開	三	上	X	市沼	1	玉篇云見也	ʃiu22	siu6	ʃiu22	siu6
12640	矯	見	宵	效	開	三	上	B	居夭	1	詐也說文曰揉箭箝也又姓左傳晉大夫矯文居夭切十二	kiu35	giu2	kiu33	giu2
12641	鱎	見	宵	效	開	三	上	B	居夭	1	白魚別名	kiu35	giu2	kiu33	giu2
12642	䚩	見	宵	效	開	三	上	B	居夭	1	角長	kiu35	giu2	kiu33	giu2
12643	敽	見	宵	效	開	三	上	B	居夭	1	繫盾也	kiu35	giu2	kiu33	giu2
12644	撟	見	宵	效	開	三	上	B	居夭	2	說文曰舉手也一曰撟擅也	kiu35	giu2	kiu33	giu2
12645	嬌	見	宵	效	開	三	上	B	居夭	3	女字又居喬切	kiu35	giu2	kiu33	giu2
12646	𥃧	見	宵	效	開	三	上	B	居夭	1	目重瞼也	kiu35	giu2	kiu33	giu2
12647	蟜	見	宵	效	開	三	上	B	居夭	2	山海經云野人身有獸文說文曰蟲也又姓後漢有蟜慎字彥仲	kiu35	giu2	kiu33	giu2
12648	譑	見	宵	效	開	三	上	B	居夭	2	多言	kiu35	giu2	kiu33	giu2
12649	𨝰	見	宵	效	開	三	上	B	居夭	1	國名	kiu35	giu2	kiu33	giu2
12650	孂	見	宵	效	開	三	上	B	居夭	3	竦身	kiu35	giu2	kiu33	giu2
12651	蹻	見	宵	效	開	三	上	B	居夭	5	驕也又其虐切	kiu35	giu2	kiu33	giu2
12652	表	幫	宵	效	開	三	上	B	陂矯	1	明也亦牋表釋名云下言於上曰表說文作𧘝上衣也古者衣裘以毛爲表也又姓出姓苑陂矯切四	piu35	biu2	piu33	biu2
12653	𧘝	幫	宵	效	開	三	上	B	陂矯	1	上同（明也亦牋表釋名云下言於上曰表說文作𧘝上衣也古者衣裘以毛爲表也又姓出姓苑陂矯切四）	piu35	biu2	piu33	biu2
12654	𧞧	幫	宵	效	開	三	上	B	陂矯	1	古文（明也亦牋表釋名云下言於上曰表說文作𧘝上衣也古者衣裘以毛爲表也又姓出姓苑陂矯切四）	piu35	biu2	piu33	biu2
12655	䔸	幫	宵	效	開	三	上	B	陂矯	1	草名	piu35	biu2	piu33	biu2
12656	褾	幫	宵	效	開	三	上	A	方小	1	袖端方小切四	piu35	biu2	piu33	biu2
12657	𧢄	幫	宵	效	開	三	上	A	方小	1	字林云目有所察	piu35	biu2	piu33	biu2
12658	標	幫	宵	效	開	三	上	A	方小	2	標杪木末	piu35	biu2	piu33	biu2
12659	㟽	幫	宵	效	開	三	上	A	方小	1	峯頭	piu35	biu2	piu33	biu2
12660	藨	並	宵	效	開	三	上	B	平表	3	草名可爲席平表切八		biu6	piu22	biu6
12661	𦳤	並	宵	效	開	三	上	B	平表	1	上同（草名可爲席平表切八）		biu6	piu22	biu6
12662	殍	並	宵	效	開	三	上	B	平表	3	餓死又音孚		biu6	piu22	biu6
12663	莩	並	宵	效	開	三	上	B	平表	2	上同又音孚（餓死又音孚）		biu6	piu22	biu6
12664	𠬪	並	宵	效	開	三	上	B	平表	1	物落皃		biu6	piu22	biu6
12665	㰶	並	宵	效	開	三	上	B	平表	1	歐吐		biu6	piu22	biu6
12666	㹾	並	宵	效	開	三	上	B	平表	1	獪也		biu6	piu22	biu6
12667	𧴎	並	宵	效	開	三	上	B	平表	1	似狐善睡		biu6	piu22	biu6
12668	鷕	以	宵	效	開	三	上	X	以沼	1	雉鳴也以沼切又羊水切七	jiu24	jiu5	jiu24	jiu5
12669	溔	以	宵	效	開	三	上	X	以沼	1	浩溔大水皃	jiu24	jiu5	jiu24	jiu5
12670	舀	以	宵	效	開	三	上	X	以沼	3	說文曰抒臼也	jiu24	jiu5	jiu24	jiu5
12671	𦥨	以	宵	效	開	三	上	X	以沼	1	（說文曰抒臼也）	jiu24	jiu5	jiu24	jiu5
12672	抭	以	宵	效	開	三	上	X	以沼	1	並上同（說文曰抒臼也）	jiu24	jiu5	jiu24	jiu5
12673	𩨴	以	宵	效	開	三	上	X	以沼	1	肩骨	jiu24	jiu5	jiu24	jiu5
12674	䁘	以	宵	效	開	三	上	X	以沼	1	眇䁘目皃	jiu24	jiu5	jiu24	jiu5
12675	悄	清	宵	效	開	三	上	X	親小	1	悄悄憂皃親小切三	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12676	愀	清	宵	效	開	三	上	X	親小	2	容色變也	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12677	釥	清	宵	效	開	三	上	X	親小	1	好也又淨	tʃʰiu35	ciu2	tʃʰiu33	ciu2
12678	剿	精	宵	效	開	三	上	X	子小	1	絕也子小切八	tʃiu35	ziu2	tʃiu33	ziu2
12679	劋	精	宵	效	開	三	上	X	子小	2	上同出說文（絕也子小切八）	tʃiu35	ziu2	tʃiu33	ziu2
12680	勦	精	宵	效	開	三	上	X	子小	2	勞也又音巢	tʃiu35	ziu2	tʃiu33	ziu2
12681	漅	精	宵	效	開	三	上	X	子小	1	水名	tʃiu35	ziu2	tʃiu33	ziu2
12682	𨙹	精	宵	效	開	三	上	X	子小	2	魯地	tʃiu35	ziu2	tʃiu33	ziu2
12683	𤃭	精	宵	效	開	三	上	X	子小	1	𥂖酒	tʃiu35	ziu2	tʃiu33	ziu2
12684	膘	精	宵	效	開	三	上	X	子小	3	又符小切	tʃiu35	ziu2	tʃiu33	ziu2
12685	𢄺	精	宵	效	開	三	上	X	子小	2	拭也	tʃiu35	ziu2	tʃiu33	ziu2
12686	𨲭	群	宵	效	開	三	上	B	巨夭	1	镽𨲭長皃巨夭切一	kiu22	giu6	kiu22	giu6
12687	繚	來	宵	效	開	三	上	X	力小	3	繚繞力小切九	liu24	liu5	liu24	liu5
12688	燎	來	宵	效	開	三	上	X	力小	3	說文曰放火也左傳曰若火之燎于原	liu24	liu5	liu24	liu5
12689	𢻢	來	宵	效	開	三	上	X	力小	1	長皃	liu24	liu5	liu24	liu5
12690	璙	來	宵	效	開	三	上	X	力小	3	好皃	liu24	liu5	liu24	liu5
12691	憭	來	宵	效	開	三	上	X	力小	3	慧也又音聊	liu24	liu5	liu24	liu5
12692	爒	來	宵	效	開	三	上	X	力小	2	爒炙也	liu24	liu5	liu24	liu5
12693	僚	來	宵	效	開	三	上	X	力小	2	朋也又音平聲	liu24	liu5	liu24	liu5
12694	䩍	來	宵	效	開	三	上	X	力小	1	䩍䩍面白	liu24	liu5	liu24	liu5
12695	嫽	來	宵	效	開	三	上	X	力小	3	嫽嫽好皃	liu24	liu5	liu24	liu5
12696	麃	滂	宵	效	開	三	上	B	滂表	2	蒼頡篇云鳥毛變色本作皫滂表切又經典釋文云徐房表切劉普保切一	pʰiu35	piu2	pʰiu33	piu2
12697	闄	影	宵	效	開	三	上	A	於小	1	隔也於小切一	jiu35	jiu2	jiu33	jiu2
12698	巧	溪	肴	效	開	二	上	O	苦絞	2	好也能也善也苦絞切又巧僞苦教切二	hau35	haau2	hau33	haau2
12699	䲾	溪	肴	效	開	二	上	O	苦絞	1	䲾婦鳥案爾雅注云鷦𪃧桃雀也俗呼爲巧婦字俗從鳥	hau35	haau2	hau33	haau2
12700	澩	匣	肴	效	開	二	上	O	下巧	3	動水聲下巧切說文音學六	hau22	haau6	hau22	haau6
12701	㺒	匣	肴	效	開	二	上	O	下巧	2	事露又奴巧切說文音哮	hau22	haau6	hau22	haau6
12702	䕧	匣	肴	效	開	二	上	O	下巧	2	草根亦竹筍也或作茭又音狡	hau22	haau6	hau22	haau6
12703	佼	匣	肴	效	開	二	上	O	下巧	3	庸人之敏說文交也又古巧切	hau22	haau6	hau22	haau6
12704	䀊	匣	肴	效	開	二	上	O	下巧	2	溫器又公巧切	hau22	haau6	hau22	haau6
12705	䉰	匣	肴	效	開	二	上	O	下巧	3	竹筍	hau22	haau6	hau22	haau6
12706	飽	幫	肴	效	開	二	上	O	博巧	1	食多也博巧切三	pau35	baau2	pau33	baau2
12707	𩜿	幫	肴	效	開	二	上	O	博巧	1	（食多也博巧切三）	pau35	baau2	pau33	baau2
12708	𩛁	幫	肴	效	開	二	上	O	博巧	1	並古文（食多也博巧切三）	pau35	baau2	pau33	baau2
12709	㺒	娘	肴	效	開	二	上	O	奴巧	2	擾亂奴巧切三		naau5	nau24	naau5
12710	撓	娘	肴	效	開	二	上	O	奴巧	2	撓亂又音蒿		naau5	nau24	naau5
12711	獿	娘	肴	效	開	二	上	O	奴巧	2	犬驚說文又奴交切		naau5	nau24	naau5
12712	卯	明	肴	效	開	二	上	O	莫飽	1	辰名爾雅曰太歲在卯曰單閼晉書樂志云正月之辰謂之寅寅津也謂物之津塗二月卯卯茂也言陽氣生而孳茂三月辰辰震也謂時物盡震而長四月巳已起也物至此時畢盡而起五月午午長也大也言物皆長大六月未未味也言時物向成有滋味七	mau24	maau5	mau24	maau5
12713	戼	明	肴	效	開	二	上	O	莫飽	1	篆文	mau24	maau5	mau24	maau5
12714	緢	明	肴	效	開	二	上	O	莫飽	3	旄也又絲名	mau24	maau5	mau24	maau5
12715	泖	明	肴	效	開	二	上	O	莫飽	1	水名在吳華亭縣	mau24	maau5	mau24	maau5
12716	媌	明	肴	效	開	二	上	O	莫飽	2	好皃又莫交切	mau24	maau5	mau24	maau5
12717	昴	明	肴	效	開	二	上	O	莫飽	1	星名	mau24	maau5	mau24	maau5
12718	茆	明	肴	效	開	二	上	O	莫飽	2	鳧葵說文作𦯄音柳	mau24	maau5	mau24	maau5
12719	絞	見	肴	效	開	二	上	O	古巧	1	縛也又姓出何氏姓苑古巧切十五	kau35	gaau2	kau33	gaau2
12720	狡	見	肴	效	開	二	上	O	古巧	1	狂也猾也疾也健也說文曰少狗也匈奴地有狡犬巨口黑身	kau35	gaau2	kau33	gaau2
12721	佼	見	肴	效	開	二	上	O	古巧	3	女字	kau35	gaau2	kau33	gaau2
12722	攪	見	肴	效	開	二	上	O	古巧	1	手動說文亂也	kau35	gaau2	kau33	gaau2
12723	䕧	見	肴	效	開	二	上	O	古巧	2	郭璞云江東呼藕根亦作茭又下巧切	kau35	gaau2	kau33	gaau2
12724	筊	見	肴	效	開	二	上	O	古巧	2	竹索也又音爻	kau35	gaau2	kau33	gaau2
12725	𢯴	見	肴	效	開	二	上	O	古巧	1	𢯴接物也	kau35	gaau2	kau33	gaau2
12726	鉸	見	肴	效	開	二	上	O	古巧	3	鉸刀	kau35	gaau2	kau33	gaau2
12727	𥂔	見	肴	效	開	二	上	O	古巧	1	器也	kau35	gaau2	kau33	gaau2
12728	姣	見	肴	效	開	二	上	O	古巧	2	妖媚	kau35	gaau2	kau33	gaau2
12729	烄	見	肴	效	開	二	上	O	古巧	2	烄交木然也	kau35	gaau2	kau33	gaau2
12730	𤉧	見	肴	效	開	二	上	O	古巧	1	上同（烄交木然也）	kau35	gaau2	kau33	gaau2
12731	䀊	見	肴	效	開	二	上	O	古巧	2	濁也說文器也又胡巧切	kau35	gaau2	kau33	gaau2
12732	䉰	見	肴	效	開	二	上	O	古巧	3	竹筍	kau35	gaau2	kau33	gaau2
12733	㽱	見	肴	效	開	二	上	O	古巧	3	腹中急痛俗作㽲	kau35	gaau2	kau33	gaau2
12734	爪	莊	肴	效	開	二	上	O	側絞	1	說文曰丮也覆手曰爪象形丮音戟側絞切八	tʃau35	zaau2	tʃau33	zaau2
12735	㕚	莊	肴	效	開	二	上	O	側絞	1	古文說文曰手足甲也（說文曰丮也覆手曰爪象形丮音戟側絞切八）	tʃau35	zaau2	tʃau33	zaau2
12736	䝖	莊	肴	效	開	二	上	O	側絞	1	䝖獠	tʃau35	zaau2	tʃau33	zaau2
12737	瑵	莊	肴	效	開	二	上	O	側絞	1	玉名說文曰車蓋玉瑵	tʃau35	zaau2	tʃau33	zaau2
12738	笊	莊	肴	效	開	二	上	O	側絞	2	笊籬	tʃau35	zaau2	tʃau33	zaau2
12739	𢁬	莊	肴	效	開	二	上	O	側絞	1	𢁬頭	tʃau35	zaau2	tʃau33	zaau2
12740	抓	莊	肴	效	開	二	上	O	側絞	3	亂搔搯也	tʃau35	zaau2	tʃau33	zaau2
12741	𦬔	莊	肴	效	開	二	上	O	側絞	1	草也	tʃau35	zaau2	tʃau33	zaau2
12742	拗	影	肴	效	開	二	上	O	於絞	1	手拉於絞切五	∅au35	aau2	∅au33	aau2
12743	鴢	影	肴	效	開	二	上	O	於絞	2	鴢頭鵁似鳧而腳近尾	∅au35	aau2	∅au33	aau2
12744	𢂊	影	肴	效	開	二	上	O	於絞	1	靴韈𢂊亦從革	∅au35	aau2	∅au33	aau2
12745	𥄀	影	肴	效	開	二	上	O	於絞	1	深目	∅au35	aau2	∅au33	aau2
12746	狕	影	肴	效	開	二	上	O	於絞	1	獸名	∅au35	aau2	∅au33	aau2
12747	鮑	並	肴	效	開	二	上	O	薄巧	1	鮑魚又姓出東海泰山河南三望本自夏禹之裔因封爲氏薄巧切四	pau22	baau6	pau22	baau6
12748	骲	並	肴	效	開	二	上	O	薄巧	4	骨鏃	pau22	baau6	pau22	baau6
12749	𡂟	並	肴	效	開	二	上	O	薄巧	1	臿地	pau22	baau6	pau22	baau6
12750	鞄	並	肴	效	開	二	上	O	薄巧	4	柔革名	pau22	baau6	pau22	baau6
12751	齩	疑	肴	效	開	二	上	O	五巧	1	齧也五巧切一	ŋau24	ngaau5		ngaau5
12752	䰫	崇	肴	效	開	二	上	O	士絞	2	黠也士絞切二	tʃau22	zaau6	tʃau22	zaau6
12753	㑿	崇	肴	效	開	二	上	O	士絞	1	㑿㑿長皃出聲譜	tʃau22	zaau6	tʃau22	zaau6
12754	煼	初	肴	效	開	二	上	O	初爪	1	熬也初爪切七	tʃʰau35	caau2	tʃʰau33	caau2
12755	𩱦	初	肴	效	開	二	上	O	初爪	1	（熬也初爪切七）	tʃʰau35	caau2	tʃʰau33	caau2
12756	𤌉	初	肴	效	開	二	上	O	初爪	1	（熬也初爪切七）	tʃʰau35	caau2	tʃʰau33	caau2
12757	炒	初	肴	效	開	二	上	O	初爪	1	並上同（熬也初爪切七）	tʃʰau35	caau2	tʃʰau33	caau2
12758	謅	初	肴	效	開	二	上	O	初爪	2	相弄	tʃʰau35	caau2	tʃʰau33	caau2
12759	𩱈	初	肴	效	開	二	上	O	初爪	1	乾也	tʃʰau35	caau2	tʃʰau33	caau2
12760	吵	初	肴	效	開	二	上	O	初爪	2	聲也本音眇	tʃʰau35	caau2	tʃʰau33	caau2
12761	䝤	知	肴	效	開	二	上	O	張絞	2	夷別名張絞切又盧晧切二	tʃau35	zaau2	tʃau33	zaau2
12762	獠	知	肴	效	開	二	上	O	張絞	3	上同（夷別名張絞切又盧晧切二）	tʃau35	zaau2	tʃau33	zaau2
12763	㪢	生	肴	效	開	二	上	O	山巧	1	擊也一云攪也亦作𢾐山巧切一	ʃau35	saau2	ʃau33	saau2
12764	晧	匣	豪	效	開	一	上	O	胡老	1	光也明也日出皃也胡老切十六	hu22	hu6	hau22	haau6
12765	昊	匣	豪	效	開	一	上	O	胡老	1	昊天說文作昦	hu22	hu6	hau22	haau6
12766	昦	匣	豪	效	開	一	上	O	胡老	1	上同（昊天說文作昦）	hu22	hu6	hau22	haau6
12767	暤	匣	豪	效	開	一	上	O	胡老	1	明也旰也曜也亦太暤又姓本出武落鍾離山黑穴中者見蜀錄	hu22	hu6	hau22	haau6
12768	鎬	匣	豪	效	開	一	上	O	胡老	1	鎬京	hu22	hu6	hau22	haau6
12769	浩	匣	豪	效	開	一	上	O	胡老	2	浩汗大水皃又姓漢青州剌史浩賞又漢複姓魯人浩星公治榖梁	hu22	hu6	hau22	haau6
12770	顥	匣	豪	效	開	一	上	O	胡老	1	大也又天邊氣說文曰白皃楚詞曰天白顥顥商山四顥白首人也今或作晧	hu22	hu6	hau22	haau6
12771	灝	匣	豪	效	開	一	上	O	胡老	2	灝溔水勢遠也	hu22	hu6	hau22	haau6
12772	鰝	匣	豪	效	開	一	上	O	胡老	2	大鰕	hu22	hu6	hau22	haau6
12773	夰	匣	豪	效	開	一	上	O	胡老	2	說文放也昦奡字從此本音杲	hu22	hu6	hau22	haau6
12774	薃	匣	豪	效	開	一	上	O	胡老	1	薃侯莎	hu22	hu6	hau22	haau6
12775	鄗	匣	豪	效	開	一	上	O	胡老	3	光武立處邑名	hu22	hu6	hau22	haau6
12776	𨛴	匣	豪	效	開	一	上	O	胡老	1	上同（光武立處邑名）	hu22	hu6	hau22	haau6
12777	𧇼	匣	豪	效	開	一	上	O	胡老	1	土釜亦作㙱	hu22	hu6	hau22	haau6
12778	𥢑	匣	豪	效	開	一	上	O	胡老	1	網綴	hu22	hu6	hau22	haau6
12779	滈	匣	豪	效	開	一	上	O	胡老	2	水名在京兆	hu22	hu6	hau22	haau6
12780	抱	並	豪	效	開	一	上	O	薄浩	1	持也說文曰引取也薄浩切一	pu22	bu6	pau22	baau6
12781	老	來	豪	效	開	一	上	O	盧晧	1	耆老亦姓左傳宋有老佐盧晧切十四	lu24	lu5	lau24	laau5
12782	䝤	來	豪	效	開	一	上	O	盧晧	2	西南夷名	lu24	lu5	lau24	laau5
12783	獠	來	豪	效	開	一	上	O	盧晧	3	上同（西南夷名）	lu24	lu5	lau24	laau5
12784	轑	來	豪	效	開	一	上	O	盧晧	1	車軸	lu24	lu5	lau24	laau5
12785	橑	來	豪	效	開	一	上	O	盧晧	2	屋橑簷前木一曰蓋骨一曰欄也說文曰椽也	lu24	lu5	lau24	laau5
12786	潦	來	豪	效	開	一	上	O	盧晧	2	雨水	lu24	lu5	lau24	laau5
12787	䕩	來	豪	效	開	一	上	O	盧晧	1	乾梅	lu24	lu5	lau24	laau5
12788	栳	來	豪	效	開	一	上	O	盧晧	1	栲栳柳器也	lu24	lu5	lau24	laau5
12789	𣠼	來	豪	效	開	一	上	O	盧晧	1	木名	lu24	lu5	lau24	laau5
12790	𩔇	來	豪	效	開	一	上	O	盧晧	1	廣大皃	lu24	lu5	lau24	laau5
12791	恅	來	豪	效	開	一	上	O	盧晧	1	愺恅心亂	lu24	lu5	lau24	laau5
12792	𡂕	來	豪	效	開	一	上	O	盧晧	1	𠹊𡂕無人	lu24	lu5	lau24	laau5
12793	䵏	來	豪	效	開	一	上	O	盧晧	1	黃色	lu24	lu5	lau24	laau5
12794	澇	來	豪	效	開	一	上	O	盧晧	3	水名又力到切	lu24	lu5	lau24	laau5
12795	討	透	豪	效	開	一	上	O	他浩	1	治也誅也他浩切三	tʰu35	tu2	tʰau33	taau2
12796	套	透	豪	效	開	一	上	O	他浩	1	長也	tʰu35	tu2	tʰau33	taau2
