tab_id	word	word_note	page	old_jp	old_jp_type	old_jp_note	expl	ipa	jyutping
4820	碆		P382	꜀po				pɔ55	bo1
4821	菠		P382	꜀po				pɔ55	bo1
4822	播		P382	po꜄				pɔ33	bo3
4823	𡃓		P382	po꜄				pɔ33	bo3
4824	樖		P382	꜀p‘o				pʰɔ55	po1
4825	皤		P382	꜁p‘o				pʰɔ21	po4
4826	鄱		P382	꜁p‘o				pʰɔ21	po4
4827	婆		P382	꜁p‘o				pʰɔ21	po4
4828	蔢		P726	꜁p‘o				pʰɔ21	po4
4829	叵|尀		P382	꜂p‘o				pʰɔ35	po2
4830	頗		P383	꜂p‘o				pʰɔ35	po2
4831	跛		P726	꜂p‘o				pʰɔ35	po2
4832	破		P383	p‘o꜄				pʰɔ33	po3
4833	簸		P383	p‘o꜄				pʰɔ33	po3
4834	哺		P383	꜀pò				pou55	bou1
4835	餔		P383	꜀pò				pou55	bou1
4836	晡		P383	꜀pò				pou55	bou1
4837	逋		P383	꜀pò				pou55	bou1
4838	酺		P383	꜀pò				pou55	bou1
4839	煲|㷛		P383	꜀pò				pou55	bou1
4840	鯆		P726	꜀pò				pou55	bou1
4841	襃|褒		P384	꜀pò				pou55	bou1
4842	保		P384	꜂pò				pou35	bou2
4843	葆		P384	꜂pò				pou35	bou2
4844	堡		P384	꜂pò				pou35	bou2
4845	褓		P384	꜂pò				pou35	bou2
4846	寶|寳		P384	꜂pò				pou35	bou2
4847	甫		P385	꜂pò				pou35	bou2
4848	甫		P385	꜂p‘ò	Often pronunced/spoken			pʰou35	pou2
4849	圃		P385	꜂pò				pou35	bou2
4850	埔		P385	꜂pò				pou35	bou2
4851	埔		P385	꜀p‘ò	Also pronunced/read			pʰou55	pou1
4852	浦		P385	꜂pò				pou35	bou2
4853	補		P385	꜂pò				pou35	bou2
4854	鴇		P385	꜂pò				pou35	bou2
4855	布		P385	pò꜄				pou33	bou3
4856	佈		P385	pò꜄				pou33	bou3
4857	抪		P386	pò꜄				pou33	bou3
4858	怖		P386	pò꜄				pou33	bou3
4859	報		P386	pò꜄				pou33	bou3
4860	步|歩		P386	pò꜅				pou22	bou6
4861	簿		P386	pò꜅				pou22	bou6
4862	部		P387	pò꜅				pou22	bou6
4863	蔀		P387	pò꜅				pou22	bou6
4864	暴		P387	pò꜅				pou22	bou6
4865	鑤		P387	pò꜅				pou22	bou6
4866	菢|勽	「菢」字字形據勘誤表改正	P387，726	pò꜅				pou22	bou6
4867	捕		P387	pò꜅				pou22	bou6
4868	鋪		P388	꜀p‘ò			Properly used for 舖 [p‘o꜄]. A door-knocker, called [꜀kam ꜀p‘ò], made like a tortoise; to spread out, to extend, to arrange; to lay, as a table-cloth; to make up, as a bed …	pʰou55	pou1
4869	𨁏		P388	꜀p‘ò				pʰou55	pou1
4870	莆		P388	꜁p‘ò				pʰou21	pou4
4871	蒲		P388	꜁p‘ò				pʰou21	pou4
4872	匍		P388	꜁p‘ò				pʰou21	pou4
4873	葡		P388	꜁p‘ò				pʰou21	pou4
4874	菩		P388	꜁p‘ò			A kind of tree brought from Magadha …	pʰou21	pou4
4875	菩		P388	꜃p‘úi			Grass, herbage; thatch; a small mat	pʰui13	pui5
4876	袍		P388	꜁p‘ò				pʰou21	pou4
4877	溥		P388	꜂p‘ò				pʰou35	pou2
4878	普		P389	꜂p‘ò				pʰou35	pou2
4879	譜		P389	꜂p‘ò				pʰou35	pou2
4880	泡		P389	꜃p‘ò				pʰou13	pou5
4881	抱		P389	꜃p‘ò				pʰou13	pou5
4882	舖|舗		P389	p‘ò꜄				pʰou33	pou3
4883	博		P390	pok꜆				pɔk5(3)	bok7°
4884	搏		P390	pok꜆				pɔk5(3)	bok7°
4885	鎛		P390	pok꜆				pɔk5(3)	bok7°
4886	膊		P390	pok꜆				pɔk5(3)	bok7°
4887	剝|剥		P390	pok꜆				pɔk5(3)	bok7°
4888	剝|剥		P390	mok꜆	Usually pronunced/read			mɔk5(3)	mok7°
4889	駁		P390	pok꜆				pɔk5(3)	bok7°
4890	亳		P390	pok꜆				pɔk5(3)	bok7°
4891	壆		P390	pok꜆				pɔk5(3)	bok7°
4892	壆		P390	kok꜆	Usually pronunced/read			kɔk5(3)	gok7°
4893	薄		P390	pok꜇				pɔk2	bok8
4894	泊		P391	pok꜇				pɔk2	bok8
4895	舶		P391	pok꜇				pɔk2	bok8
4896	舶		P391	pák꜆	Usually pronunced/read			pak5(3)	baak7°
4897	箔		P391	pok꜇				pɔk2	bok8
4898	鉑		P391	pok꜇				pɔk2	bok8
4899	礴		P391	pok꜇				pɔk2	bok8
4900	撲|扑		P391	p‘ok꜆				pʰɔk5(3)	pok7°
4901	樸		P391	p‘ok꜆				pʰɔk5(3)	pok7°
4902	朴		P391	p‘ok꜆				pʰɔk5(3)	pok7°
4903	璞		P391	p‘ok꜆				pʰɔk5(3)	pok7°
4904	仆		P726	p‘ok꜆			This is more often pronunced [p‘ok꜆], than [fú꜅], as given on page 61; [꜀tín p‘ok꜆] slipped down; [꜀kéung p‘ok꜆] fell down stiff, as if dead	pʰɔk5(3)	pok7°
4905	粕		P392	p‘ok꜆				pʰɔk5(3)	pok7°
4906	○		P392	꜀pòm			A colloquial word. The sound of a cannon; [꜀ping ꜀pòm], a glass toy, so called from its sound when blown upon	pɔm55	bom1
4907	邦		P392	꜀pong				pɔŋ55	bong1
4908	𨧜		P392	꜀pong				pɔŋ55	bong1
4909	垹		P392	꜀pong				pɔŋ55	bong1
4910	搒|挷		P392	꜀pong				pɔŋ55	bong1
4911	梆		P392	꜀pong				pɔŋ55	bong1
4912	幇|幫		P392	꜀pong				pɔŋ55	bong1
4913	鞤		P392	꜀pong				pɔŋ55	bong1
4914	榜		P392	꜂pong				pɔŋ35	bong2
4915	綁		P393	꜂pong				pɔŋ35	bong2
4916	髈		P393	꜂pong				pɔŋ35	bong2
4917	旁		P393	꜁p‘ong				pʰɔŋ21	pong4
4918	旁		P393	p‘ong꜅				pʰɔŋ22	pong6
4919	傍		P393	꜁p‘ong				pʰɔŋ21	pong4
4920	膀		P393	꜁p‘ong				pʰɔŋ21	pong4
4921	磅		P393	꜁p‘ong				pʰɔŋ21	pong4
4922	滂		P393	꜁p‘ong				pʰɔŋ21	pong4
4923	霶		P393	꜁p‘ong				pʰɔŋ21	pong4
4924	雱		P393	꜁p‘ong				pʰɔŋ21	pong4
4925	螃		P393	꜁p‘ong				pʰɔŋ21	pong4
4926	䠙		P393	꜁p‘ong				pʰɔŋ21	pong4
4927	龐|龎		P393	꜁p‘ong				pʰɔŋ21	pong4
4928	厖		P393	꜁p‘ong				pʰɔŋ21	pong4
4929	厖	又音見於下字（尨）釋義	P393	꜁mong	Often pronunced/spoken			mɔŋ21	mong4
4930	尨		P393	꜁p‘ong				pʰɔŋ21	pong4
4931	尨		P393	꜁mong	Often pronunced/spoken			mɔŋ21	mong4
4932	徬|彷		P726	꜁p‘ong				pʰɔŋ21	pong4
4933	肨		P394	꜃p‘ong				pʰɔŋ13	pong5
4934	蚌		P394	꜃p‘ong				pʰɔŋ13	pong5
4935	謗		P394	p‘ong꜄				pʰɔŋ33	pong3
4936	○		P726	pòp꜇			A colloquial word.To blister, as lacquered ware; to raise vesicles;  a thumping, rapping sound, as under a boat; a rap; [pòp꜇ pòp꜇ ꜀sheng], a knocking	pɔp2	bop8
4937	杯|桮|盃		P394	꜀púi				pui55	bui1
4938	貝		P394	púi꜄				pui33	bui3
4939	背		P394	púi꜄				pui33	bui3
4940	倍		P395	púi꜄				pui33	bui3
4941	蓓		P395	púi꜄				pui33	bui3
4942	悖		P395	púi꜄				pui33	bui3
4943	輩|軰		P395	púi꜄				pui33	bui3
4944	狽		P395	púi꜄				pui33	bui3
4945	梖		P395	púi꜄				pui33	bui3
4946	焙		P395	púi꜅				pui22	bui6
4947	肧		P395	꜀p‘úi				pʰui55	pui1
4948	坏		P395	꜀p‘úi				pʰui55	pui1
4949	徘		P395	꜁p‘úi				pʰui21	pui4
4950	裴		P395	꜁p‘úi				pʰui21	pui4
4951	賠		P395	꜁p‘úi				pʰui21	pui4
4952	培		P396	꜁p‘úi				pʰui21	pui4
4953	陪		P396	꜁p‘úi				pʰui21	pui4
4954	倍		P396	꜃p‘úi				pʰui13	pui5
4955	配		P396	p‘úi꜄				pʰui33	pui3
4956	沛		P396	p‘úi꜄				pʰui33	pui3
4957	霈		P396	p‘úi꜄				pʰui33	pui3
4958	邶		P396	p‘úi꜄				pʰui33	pui3
4959	佩		P397	p‘úi꜄				pʰui33	pui3
4960	珮		P397	p‘úi꜄				pʰui33	pui3
4961	笩		P397	p‘úi꜄				pʰui33	pui3
4962	旆		P726	p‘úi꜄				pʰui33	pui3
4963	卜		P397	puk꜆				pʊk5	buk7
4964	僕		P397	puk꜇				pʊk2	buk8
4965	濮		P397	puk꜇				pʊk2	buk8
4966	樸		P397	puk꜇				pʊk2	buk8
4967	樸		P397	p‘ok꜆				pʰɔk5(3)	pok7°
4968	幞		P397	puk꜇				pʊk2	buk8
4969	暴		P397	puk꜇				pʊk2	buk8
4970	曝		P397	puk꜇				pʊk2	buk8
4971	瀑		P397	puk꜇				pʊk2	buk8
4972	瀑		P397	pò꜅				pou22	bou6
4973	襮		P397	puk꜇				pʊk2	buk8
4974	雹		P397	puk꜇				pʊk2	buk8
4975	蹼		P397	puk꜇				pʊk2	buk8
4976	般		P398	꜀pún				pun55	bun1
4977	搫|搬		P398	꜀pún				pun55	bun1
4978	瘢		P398	꜀pún				pun55	bun1
4979	瘢		P398	꜀pán	Often pronunced/spoken			pan55	baan1
4980	本|夲		P398	꜂pún				pun35	bun2
4981	半		P398	pún꜄				pun33	bun3
4982	叛		P399	pún꜅				pun22	bun6
4983	畔		P399	pún꜅				pun22	bun6
4984	伴		P399	pún꜅				pun22	bun6
4985	絆		P399	pún꜅				pun22	bun6
4986	番		P399	꜀p‘ún				pʰun55	pun1
4987	潘		P399	꜀p‘ún				pʰun55	pun1
4988	盤|盆		P399	꜁p‘ún				pʰun21	pun4
4989	槃		P400	꜁p‘ún				pʰun21	pun4
4990	磐		P400	꜁p‘ún				pʰun21	pun4
4991	鞶		P400	꜁p‘ún				pʰun21	pun4
4992	𨃞		P400	꜁p‘ún				pʰun21	pun4
4993	𨃟		P400	꜁p‘ún				pʰun21	pun4
4994	弁		P400	꜁p‘ún				pʰun21	pun4
4995	磻		P400	꜁p‘ún				pʰun21	pun4
4996	蟠		P400	꜁p‘ún			Curled up, writhing, coiled; wreathing, curling around; to bend, to coil up in, to crouch in…	pʰun21	pun4
4997	蟠		P400	꜁fán			Sowbugs, found under things	fan21	faan4
4998	胖		P400	꜁p‘ún				pʰun21	pun4
4999	判		P400	p‘ún꜄				pʰun33	pun3
5000	泮		P400	p‘ún꜄				pʰun33	pun3
5001	頖		P400	p‘ún꜄				pʰun33	pun3
5002	拚|拌		P400	p‘ún꜄				pʰun33	pun3
5003	唪		P401	꜂pung				pʊŋ35	bung2
5004	唪		P401	꜂fung				fʊŋ35	fung2
5005	琫		P401	꜂pung				pʊŋ35	bung2
5006	琫		P401	꜂fung				fʊŋ35	fung2
5007	菶		P401	꜂pung				pʊŋ35	bung2
5008	菶		P401	꜂fung				fʊŋ35	fung2
5009	捧		P401	꜂pung				pʊŋ35	bung2
5010	掽|碰		P401	pung꜄				pʊŋ33	bung3
5011	○		P401	pung꜅			A colloquial word. The classifier of walls, cliffs, ledges, &c.; a puff of smoke or smell; [yat꜆ pung꜅ ꜁ts‘ui], a stink; [yat꜆ pung꜅ ꜁ts‘éung], a wall; [yat꜆ pung꜅ ꜀ín ꜁ts‘ui], an offensive smoke, as of burning hair; [yat꜆ pung꜅ hí꜄] a bad odor	pʊŋ22	bung6
5012	塳		P401	꜀p‘ung			A colloquial word; it is also pronunced [꜀fung]. To fill the eyes with smoke or dust; [꜀ín ꜀p‘ung ꜀p‘ung], the smoke is very smarting	pʰʊŋ55	pung1
5013	塳		P401	꜀fung				fʊŋ55	fung1
5014	塳		P401	꜁p‘ung			Dust raised by the wind	pʰʊŋ21	pung4
5015	篷		P401	꜁p‘ung				pʰʊŋ21	pung4
5016	蓬		P401	꜁p‘ung				pʰʊŋ21	pung4
5017	鬔	原字模作「⿱髟逄」	P401	꜁p‘ung				pʰʊŋ21	pung4
5018	芃		P401	꜁p‘ung				pʰʊŋ21	pung4
5019	鉢		P402	pút꜆				put5	but7
5020	撥		P402	pút꜇				put2	but8
5021	襏		P402	pút꜇				put2	but8
5022	勃		P402	pút꜇				put2	but8
5023	孛		P402	pút꜇				put2	but8
5024	浡		P402	pút꜇				put2	but8
5025	綍		P402	pút꜇				put2	but8
5026	荸		P402	pút꜇				put2	but8
5027	跋		P402	pút꜇				put2	but8
5028	鈸		P402	pút꜇				put2	but8
5029	潑		P403	p‘út꜇				pʰut2	put8
5030	卅		P403	꜁sá				sa21	saa4
5031	卅		P403	꜂sá				sa35	saa2
5032	西		P403	꜀sai				sɐi55	sai1
5033	粞		P403	꜀sai				sɐi55	sai1
5034	犀		P403	꜀sai				sɐi55	sai1
5035	樨		P403	꜀sai				sɐi55	sai1
5036	荽		P403	꜀sai			Often confounded with 茜 [sín꜅] which is then pronounced [꜀sai], while this character is also called [꜀sui], in the same [꜁ú ꜀sui] or [꜁ün ꜀sai] the coriander or caraway plant	sɐi55	sai1
5037	荽		P403	꜀sui	Also pronunced/read			sʊy55	seoi1
5038	嘶		P403	꜀sai				sɐi55	sai1
5039	撕		P403	꜀sai				sɐi55	sai1
5040	洗		P404	꜂sai				sɐi35	sai2
5041	洒		P404	꜂sai				sɐi35	sai2
5042	枲		P404	꜂sai				sɐi35	sai2
5043	細		P404	sai꜄				sɐi33	sai3
5044	壻|婿		P404	sai꜄				sɐi33	sai3
5045	○		P404	꜀sái			A colloquial word. To throw away as useless, to waste; [꜀sái t‘át꜆] utterly wasted; [꜃mai ꜀sái ꜃yé] don't waste things; [mat꜇ ꜀sái ꜃k‘ü] don't waste it; [꜀sái sái꜄ hai꜅ ꜁lé], all thrown away, it is all used up; [꜀sái fú꜄ ꜀hing mín꜅] a disgrace to one's family; [pák꜇ pák꜇ ꜀sái], uselessly spent; [꜀sái tak꜆ chung꜅] extravagant, using more than is necessary	sai55	saai1
5046	徙		P404	꜂sái				sai35	saai2
5047	蹝|屣		P404	꜂sái				sai35	saai2
5048	纚		P404	꜂sái				sai35	saai2
5049	纚		P404	꜁lí				li21	li4
5050	葸		P405	꜂sái				sai35	saai2
5051	璽		P405	꜂sái				sai35	saai2
5052	嘥		P405	sái꜄				sai33	saai3
5053	塞		P405	sak꜆				sɐk5	sak7
5054	心|㣺|忄		P405	꜀sam				sɐm55	sam1
5055	滲		P406	꜃sam			To drip, to ooze out; to steep. A colloquial word; to sprinkle dry things; [꜃sam tik꜆ ꜁ím ꜁lai], sprinkle a little salt on; [꜃sam ꜁’m ꜁wan], sprinkled unevenly;…	sɐm13	sam5
5056	滲		P406	sam꜅			Bad, inelegant, worthless; [꜂kòm sam꜅ ké꜄] so vile; so mean-looking - applied chiefly to things	sɐm22	sam6
5057	三|叁|〣|参|參		P406	꜀sám			Three; thrice…	sam55	saam1
5058	三|叁|〣|参|參		P406	sám꜅			To reiterate, to do thrice; [sám꜅ ꜀sz’] to think thrice, maturely thought of, delierate	sam22	saam6
5059	新		P406	꜀san				sɐn55	san1
5060	薪		P406	꜀san				sɐn55	san1
5061	辛		P406	꜀san				sɐn55	san1
5062	莘		P406	꜀san				sɐn55	san1
5063	侁|駪		P406	꜀san				sɐn55	san1
5064	詵		P407	꜀san				sɐn55	san1
5065	甡		P407	꜀san				sɐn55	san1
5066	糤|饊		P407	꜂sán				san35	saan2
5067	桚		P407	꜂sán				san35	saan2
5068	散		P407	꜂sán			A wine vessel; anamphora; a medicinal powdel; name of a song; slatternly, untidy, careless, disheveled, …	san35	saan2
5069	散		P407	sán꜄			To scatter, as by the wind or by force; to separate, to take apart; to dissipate; to spread abroad; …	san33	saan3
5070	傘|繖		P407	sán꜄				san33	saan3
5071	僧		P407	꜀sang				sɐŋ55	sang1
5072	鬙		P407	꜀sang				sɐŋ55	sang1
5073	蹭		P408	sang꜄				sɐŋ33	sang3
5074	咂		P408	sap꜆				sɐp5	sap7
5075	颯		P408	sáp꜆				sap5(3)	saap7°
5076	霎		P408	sáp꜆				sap5(3)	saap7°
5077	匝		P408	sáp꜆				sap5(3)	saap7°
5078	翣		P408	sáp꜆				sap5(3)	saap7°
5079	𢶍		P408	sáp꜆				sap5(3)	saap7°
5080	靸		P727	sáp꜆				sap5(3)	saap7°
5081	𦡀|膝		P408	sat꜆				sɐt5	sat7
5082	撒		P409	sát꜆				sat5(3)	saat7°
5083	摋		P409	sát꜆				sat5(3)	saat7°
5084	薩		P409	sát꜆				sat5(3)	saat7°
5085	羞		P409	꜀sau				sɐu55	sau1
5086	饈		P409	꜀sau				sɐu55	sau1
5087	修		P409	꜀sau				sɐu55	sau1
5088	颼		P409	꜀sau				sɐu55	sau1
5089	廋		P409	꜀sau				sɐu55	sau1
5090	廀		P409	꜀sau				sɐu55	sau1
5091	廀		P409	꜁ch‘au				tʃʰɐu21	chau4
5092	叟|傁		P410	꜂sau				sɐu35	sau2
5093	𢯱|搜|捜		P410	꜂sau				sɐu35	sau2
5094	溲		P410	꜂sau				sɐu35	sau2
5095	艘		P410	꜂sau				sɐu35	sau2
5096	瞍		P410	꜂sau				sɐu35	sau2
5097	蒐		P410	꜂sau				sɐu35	sau2
5098	藪		P410	꜂sau				sɐu35	sau2
5099	秀		P410	sau꜄				sɐu33	sau3
5100	琇		P410	sau꜄				sɐu33	sau3
5101	繡|綉		P410	sau꜄				sɐu33	sau3
5102	綉|繡		P410	t‘au꜄	Proper sound/properly read		A carpel of the cotton fruit	tʰɐu33	tau3
5103	鏽|銹		P410	sau꜄				sɐu33	sau3
5104	𠻳|嗽		P411	sau꜄			To cough, to expectorate, to raise phlegm; a cough, coughing…	sɐu33	sau3
5105	𠻳|嗽		P411	ts‘uk꜆			To lick, to lap	tsʰʊk5	cuk7
5106	潄|漱		P411	sau꜄				sɐu33	sau3
5107	些		P411	꜀sé				sɛ55	se1
5108	寫|冩		P411	꜂sé				sɛ35	se2
5109	瀉|㵼		P411	sé꜄				sɛ33	se3
5110	缷|卸		P412	sé꜄				sɛ33	se3
5111	○		P412	꜀seng			A colloquial word, often used as a contraction for [꜀sín ꜀shang], a teacher or Sir; [꜁lo ꜀seng], Mr. Lo	sɛŋ55	seng1
5112	○		P412	seng꜄			A colloquial word, denoting a place, a path; [꜂cho teng꜅ ꜂cho seng꜄] how you are stopping up the way here!	sɛŋ33	seng3
5113	削		P412	séuk꜆				sœk5(3)	soek7°
5114	襄		P412	꜀séung				sœŋ55	soeng1
5115	鑲		P412	꜀séung				sœŋ55	soeng1
5116	勷		P412	꜀séung				sœŋ55	soeng1
5117	勷		P412	꜁yéung				jœŋ21	joeng4
5118	纕		P413	꜀séung				sœŋ55	soeng1
5119	驤		P413	꜀séung				sœŋ55	soeng1
5120	相		P413	꜀séung				sœŋ55	soeng1
5121	廂		P413	꜀séung				sœŋ55	soeng1
5122	湘		P413	꜀séung				sœŋ55	soeng1
5123	箱		P413	꜀séung				sœŋ55	soeng1
5124	緗		P413	꜀séung				sœŋ55	soeng1
5125	霜		P414	꜀séung				sœŋ55	soeng1
5126	礵		P414	꜀séung				sœŋ55	soeng1
5127	孀		P414	꜀séung				sœŋ55	soeng1
5128	驦		P414	꜀séung				sœŋ55	soeng1
5129	想		P414	꜂séung				sœŋ35	soeng2
5130	相		P414	séung꜄				sœŋ33	soeng3
5131	沙		P414	꜀shá				ʃa55	shaa1
5132	砂		P415	꜀shá				ʃa55	shaa1
5133	桬		P415	꜀shá				ʃa55	shaa1
5134	紗		P415	꜀shá				ʃa55	shaa1
5135	裟		P415	꜀shá				ʃa55	shaa1
5136	鯊		P415	꜀shá				ʃa55	shaa1
5137	灑|洒		P415	꜂shá				ʃa35	shaa2
5138	耍		P415	꜂shá				ʃa35	shaa2
5139	𫪱		P415	꜂shá				ʃa35	shaa2
5140	篩		P416	꜀shai				ʃɐi55	shai1
5141	𩢲|駛		P416	꜂shai				ʃɐi35	shai2
5142	使		P416	꜂shai				ʃɐi35	shai2
5143	世		P416	shai꜄				ʃɐi33	shai3
5144	貰		P417	shai꜄				ʃɐi33	shai3
5145	勢|势		P417	shai꜄				ʃɐi33	shai3
5146	誓		P417	shai꜅				ʃɐi22	shai6
5147	逝		P417	shai꜅				ʃɐi22	shai6
5148	筮		P417	shai꜅				ʃɐi22	shai6
5149	噬		P417	shai꜅				ʃɐi22	shai6
5150	○		P726	꜁shái			A colloquial word. A final particle, referring to tastes, denoting intensity; [tám꜅ ꜁shái], flat, unsavory; [꜁shái ꜁shái tik꜆], how rough it tastes!	ʃai21	shaai4
5151	舐		P417	꜃shái				ʃai13	shaai5
5152	曬|晒		P417	shái꜄				ʃai33	shaai3
5153	殺		P418	shái꜄				ʃai33	shaai3
5154	鎩		P418	shái꜄				ʃai33	shaai3
5155	索|𢱢		P418	shák꜆				ʃak5(3)	shaak7°
5156	索|𢱢		P418	shok꜆	Also pronunced/read			ʃɔk5(3)	shok7°
5157	深		P418	꜀sham				ʃɐm55	sham1
5158	琛		P418	꜀sham				ʃɐm55	sham1
5159	森		P418	꜀sham				ʃɐm55	sham1
5160	參|叁|参		P418	꜀sham				ʃɐm55	sham1
5161	郴		P418	꜀sham				ʃɐm55	sham1
5162	忱|訦|諶		P418	꜁sham				ʃɐm21	sham4
5163	岒		P419	꜁sham				ʃɐm21	sham4
5164	涔		P419	꜁sham				ʃɐm21	sham4
5165	𩷒		P419	꜁sham				ʃɐm21	sham4
5166	煁		P419	꜁sham				ʃɐm21	sham4
5167	葚		P419	꜁sham				ʃɐm21	sham4
5168	鴆		P419	꜁sham				ʃɐm21	sham4
5169	審		P419	꜂sham				ʃɐm35	sham2
5170	嬸		P419	꜂sham				ʃɐm35	sham2
5171	諗		P419	꜂sham				ʃɐm35	sham2
5172	沈		P419	꜂sham			Interchanged with [꜁ch‘am] 沉, while this, when read [꜂sham], means the name of a state; a surname	ʃɐm35	sham2
5173	瀋		P419	꜂sham				ʃɐm35	sham2
5174	瀋		P419	sham꜄				ʃɐm33	sham3
5175	怎		P419	꜂sham				ʃɐm35	sham2
5176	滲		P419	sham꜄				ʃɐm33	sham3
5177	甚		P419	sham꜅				ʃɐm22	sham6
5178	罧		P420	sham꜅				ʃɐm22	sham6
5179	罧		P420	lam꜅	Usually pronunced/read			lɐm22	lam6
5180	槮		P420	sham꜅				ʃɐm22	sham6
5181	槮		P420	lam꜅	Usually pronunced/read			lɐm22	lam6
5182	彡		P420	꜀shám				ʃam55	shaam1
5183	衫		P420	꜀shám				ʃam55	shaam1
5184	芟		P420	꜀shám				ʃam55	shaam1
5185	身		P420	꜀shan				ʃɐn55	shan1
5186	申		P420	꜀shan				ʃɐn55	shan1
5187	伸		P421	꜀shan				ʃɐn55	shan1
5188	呻		P421	꜀shan				ʃɐn55	shan1
5189	紳		P421	꜀shan				ʃɐn55	shan1
5190	辰		P421	꜁shan				ʃɐn21	shan4
5191	晨		P421	꜁shan				ʃɐn21	shan4
5192	宸		P421	꜁shan				ʃɐn21	shan4
5193	神		P421	꜁shan				ʃɐn21	shan4
5194	臣		P422	꜁shan				ʃɐn21	shan4
5195	腎		P422	꜃shan				ʃɐn13	shan5
5196	呻		P422	shan꜄				ʃɐn33	shan3
5197	愼|慎		P422	shan꜅				ʃɐn22	shan6
5198	蜃		P727	shan꜅				ʃɐn22	shan6
5199	山		P422	꜀shán				ʃan55	shaan1
5200	删|刪		P423	꜀shán				ʃan55	shaan1
5201	珊		P423	꜀shán				ʃan55	shaan1
5202	姗|姍		P423	꜀shán				ʃan55	shaan1
5203	姗|姍		P423	꜀sín				sin55	sin1
5204	跚		P423	꜀shán				ʃan55	shaan1
5205	⿰扌仝		P423	꜀shán				ʃan55	shaan1
5206	閂		P423	꜀shán				ʃan55	shaan1
5207	潸		P423	꜀shán				ʃan55	shaan1
5208	孿		P423	꜀shán				ʃan55	shaan1
5209	孱		P423	꜁shán				ʃan21	shaan4
5210	僝		P423	꜁shán				ʃan21	shaan4
5211	潺		P423	꜁shán				ʃan21	shaan4
5212	汕		P423	shán꜄				ʃan33	shaan3
5213	訕		P423	shán꜄				ʃan33	shaan3
5214	疝		P423	shán꜄				ʃan33	shaan3
5215	篡|簒		P424	shán꜄				ʃan33	shaan3
5216	生		P424	꜀shang				ʃɐŋ55	shang1
5217	生		P424	꜀sháng	Almost always pronunced			ʃaŋ55	shaang1
5218	笙		P424	꜀shang				ʃɐŋ55	shang1
5219	牲		P424	꜀shang				ʃɐŋ55	shang1
5220	甥		P424	꜀shang				ʃɐŋ55	shang1
5221	省		P425	꜂sháng				ʃaŋ35	shaang2
5222	省		P425	꜂shang				ʃɐŋ35	shang2
5223	眚		P425	꜂sháng				ʃaŋ35	shaang2
5224	眚		P425	꜂shang				ʃɐŋ35	shang2
5225	㗂		P425	꜂sháng				ʃaŋ35	shaang2
5226	濕|溼		P425	shap꜆				ʃɐp5	shap7
5227	十|拾		P425	shap꜇				ʃɐp2	shap8
5228	什		P426	shap꜇				ʃɐp2	shap8
5229	拾		P426	shap꜇				ʃɐp2	shap8
5230	箑		P426	sháp꜆				ʃap5(3)	shaap7°
5231	箑		P426	sáp꜆	Also pronunced/read			sap5(3)	saap7°
5232	烚		P426	sháp꜆			Fiery, flaming. A colloquial word: to provoke…	ʃap5(3)	shaap7°
5233	烚		P426	sháp꜇			To boil in water, to cook by boiling…	ʃap2	shaap8
5234	失		P426	shat꜆				ʃɐt5	shat7
5235	瑟		P426	shat꜆				ʃɐt5	shat7
5236	虱|蝨		P427	shat꜆				ʃɐt5	shat7
5237	室		P427	shat꜆				ʃɐt5	shat7
5238	實|寔|实		P427	shat꜇				ʃɐt2	shat8
5239	殺		P427	shát꜆				ʃat5(3)	shaat7°
5240	煞		P427	shát꜆				ʃat5(3)	shaat7°
5241	刷		P427	shát꜆				ʃat5(3)	shaat7°
5242	收|𠬧		P428	꜀shau				ʃɐu55	shau1
5243	愁		P428	꜁shau				ʃɐu21	shau4
5244	手		P428，726	꜂shau				ʃɐu35	shau2
5245	守		P429	꜂shau				ʃɐu35	shau2
5246	首		P429，726	꜂shau				ʃɐu35	shau2
5247	首		P429	shau꜄				ʃɐu33	shau3
5248	瘦|痩		P429	shau꜄				ʃɐu33	shau3
5249	狩		P429	shau꜄				ʃɐu33	shau3
5250	受		P429	shau꜅				ʃɐu22	shau6
5251	授		P430	shau꜅				ʃɐu22	shau6
5252	綬		P430	shau꜅				ʃɐu22	shau6
5253	壽|夀		P430	shau꜅				ʃɐu22	shau6
5254	獸		P430	shau꜅				ʃɐu22	shau6
5255	售		P726	shau꜅				ʃɐu22	shau6
5256	梢		P430	꜀sháu				ʃau55	shaau1
5257	筲		P430	꜀sháu				ʃau55	shaau1
5258	弰		P430	꜀sháu				ʃau55	shaau1
5259	蛸		P430	꜀sháu				ʃau55	shaau1
5260	蛸		P430	꜀siú				siu55	siu1
5261	莦		P430	꜀sháu				ʃau55	shaau1
5262	莦		P430	꜀siú				siu55	siu1
5263	鞘		P430	꜀sháu				ʃau55	shaau1
5264	稍		P430	꜂sháu				ʃau35	shaau2
5265	哨		P431	sháu꜄				ʃau33	shaau3
5266	賖|賒		P431	꜀shé				ʃɛ55	she1
5267	蛇		P431	꜁shé			A serpent, a snake; serpentine, crooked …	ʃɛ21	she4
5268	蛇		P431	꜁í			A wriggling gait; to squirm	ji21	ji4
5269	佘	原字模作「余」，據勘誤表改	P431，727	꜁shé				ʃɛ21	she4
5270	闍		P431	꜁shé				ʃɛ21	she4
